id,name,danceability,acousticness,liveness,loudness,speechiness,label
https://open.spotify.com/embed/track/7bcz8zdTguVNXxWs0uoGfx,Jalakaalaatalalo,0.47,0.732,0.614,0.8550869415914839,0.0416,Romantic
https://open.spotify.com/embed/track/68fTMF8ByPAdS8SBjhZtKy,Kolokoloyanna,0.526,0.741,0.566,0.7183217307152,0.201,Romantic
https://open.spotify.com/embed/track/7ezht4f4eZi1xfmsyk2N1N,Eevela Naalo,0.231,0.916,0.254,0.8430993038429122,0.0631,Romantic
https://open.spotify.com/embed/track/384D9ksCZRAxXMXhfbRUgb,Repanti Roopamkanti,0.583,0.908,0.292,0.6637217869072519,0.0609,Romantic
https://open.spotify.com/embed/track/50vTvTYEkS5kV25qIYQGur,Emandoi Sreevaru,0.65,0.981,0.111,0.5114413261324261,0.111,Romantic
https://open.spotify.com/embed/track/3a2STkbzUMj8bYU7V6HcsA,Sandhehinchakumammu,0.483,0.954,0.128,0.8660756095276747,0.0359,Romantic
https://open.spotify.com/embed/track/0Bko0IlQzqdxQpZBeCEC3f,Aho Balu,0.871,0.0174,0.0484,0.8545562388786565,0.165,Cheerful
https://open.spotify.com/embed/track/7AuxDrIRYAcvtcKjAATx0M,A Square B Square (Male),0.818,0.0376,0.044,0.8363874754159775,0.117,Cheerful
https://open.spotify.com/embed/track/6ZNnthyVbA6eW8qxBTDYez,Dhooram Dhooram,0.665,0.518,0.0823,0.8224643336559175,0.0327,Chill
https://open.spotify.com/embed/track/5b6VBz8deGvJwLxWLGbTxq,A Square B Square (Female),0.8,0.0717,0.0601,0.8607998002060376,0.13,Cheerful
https://open.spotify.com/embed/track/5eDjfvPNEiLr9hqCE8xHXr,That Is Mahalakshmi,0.712,0.0364,0.0661,0.889801142571723,0.0647,Cheerful
https://open.spotify.com/embed/track/0yU9bMoVPQSHHsSVFHKeRN,Pantham Ekkado,0.656,0.803,0.146,0.8609558892392222,0.0333,Romantic
https://open.spotify.com/embed/track/0SY9LAIezDPCnnIkdQ0I7V,Pantham Ekkado (Bhaarya Bharthala Bandham),0.551,0.47,0.548,0.8462210845066027,0.0577,Energetic
https://open.spotify.com/embed/track/2puHXLFm9NiOC4usRKDgff,Kannula Rendu,0.802,0.284,0.235,0.6955327318702588,0.0897,Cheerful
https://open.spotify.com/embed/track/65kxAvBb2VLIWXoKAfwsap,Namaha Namaha,0.717,0.59,0.0829,0.6963443948428184,0.0398,Chill
https://open.spotify.com/embed/track/4EWA9xFgZnnhS7rwxIBMhz,Maa Oopiri,0.89,0.00345,0.277,0.7390815721287423,0.0545,Cheerful
https://open.spotify.com/embed/track/0XSsaHb6lNORjcwPRt4GX1,Emainado,0.545,0.942,0.0778,0.6845128461274311,0.0299,Romantic
https://open.spotify.com/embed/track/3aSbf8YUzXDq7z8sWUiQ9d,Ohala Pallaki,0.776,0.26,0.285,0.6906315362282646,0.0418,Cheerful
https://open.spotify.com/embed/track/4JKQ1TlysLmqY3dKX2wcCv,O Prema,0.62,0.236,0.0542,0.6834202228951395,0.0445,Cheerful
https://open.spotify.com/embed/track/02uYrmKzDgRYCoqqKAFnir,Mounala Manasa,0.602,0.599,0.0871,0.6713701495332939,0.0322,Chill
https://open.spotify.com/embed/track/3176w3H33Clww0iFoQBRWU,Jabiliki,0.822,0.149,0.118,0.7343364655199326,0.0389,Cheerful
https://open.spotify.com/embed/track/4MjAla9meQEtbveSNQqsYK,Tholichupu,0.403,0.482,0.111,0.6536696531701683,0.0365,Chill
https://open.spotify.com/embed/track/5YrYRkIsZ4teFHveHYxeoT,Chandamame,0.643,0.16,0.0697,0.7598726313489216,0.142,Cheerful
https://open.spotify.com/embed/track/3tldiyjcxZ0AYYe98MDI9o,Padhalu Bee Dhari,0.681,0.715,0.0951,0.7476664689538913,0.0298,Romantic
https://open.spotify.com/embed/track/6c1N8ZOy5r9t5EqBiJKbhS,118 Theme Music,0.635,0.6,0.0951,0.7404239378141292,0.0364,Chill
https://open.spotify.com/embed/track/6Evxz4hMxpzz85J2AggwGV,Ee Vayasika Raadhu,0.775,0.0556,0.152,0.6100583772984111,0.602,Cheerful
https://open.spotify.com/embed/track/7vtPLBdJ3EUs1UvcRY9dZl,A.J.,0.422,0.362,0.0906,0.6050947460431432,0.0445,Chill
https://open.spotify.com/embed/track/4Hh1Feo9E9e8RiYHcDokEJ,Ninna Len,0.617,0.574,0.091,0.7126088721006463,0.0737,Chill
https://open.spotify.com/embed/track/5oPF0Y8H6ejhBULl1CnW4l,Moonnaalle,0.47,0.27,0.179,0.6998095713795149,0.35,Cheerful
https://open.spotify.com/embed/track/6A4mCZ2MFJ2aK9QUgU7h3X,Radhe Radhe,0.42,0.827,0.33,0.6397777292167454,0.0304,Romantic
https://open.spotify.com/embed/track/6lZIHtrC0WZAqVtRG2LL2t,Nee Maatalo,0.672,0.35,0.0738,0.7342740299066588,0.0307,Chill
https://open.spotify.com/embed/track/21fVf8ckuOaK3Wb6c6H97E,Padha Padhamandhi,0.667,0.665,0.0889,0.7532544563418976,0.0828,Chill
https://open.spotify.com/embed/track/3N0e7YCQMm5p0m5yEmQQxS,Endukani,0.637,0.0105,0.0727,0.7303718040770456,0.0493,Cheerful
https://open.spotify.com/embed/track/5HLH7HYBmHV3sIa7hi2wPr,Ra Ragamayi,0.735,0.0533,0.104,0.7324321793150813,0.0453,Cheerful
https://open.spotify.com/embed/track/4aNftxUBFU4BoLr5tWzSgk,Tha Thadi,0.808,0.0874,0.057,0.803764867480411,0.169,Cheerful
https://open.spotify.com/embed/track/4BB6fsTYOKx4RLUg9a5JRH,Kalalona,0.708,0.0533,0.0971,0.7114538132550808,0.0454,Cheerful
https://open.spotify.com/embed/track/2eNgzT8w9dCjKOqyZpPwy5,Orori Devuda,0.768,0.116,0.0798,0.8072924796303813,0.109,Cheerful
https://open.spotify.com/embed/track/4KaWoSQOjO02oSuBTGQiNq,Nannaya Raasina,0.674,0.513,0.164,0.6701526550744545,0.0273,Chill
https://open.spotify.com/embed/track/3A0E2wOKWVBtbNXWY1eYrT,Time Ivvu Pilla,0.825,0.213,0.145,0.7591546217962728,0.135,Cheerful
https://open.spotify.com/embed/track/2Q9QGlZC5J5rPeeU8oWpHX,Yedurangula Vaana,0.288,0.696,0.113,0.7043361533418663,0.044,Romantic
https://open.spotify.com/embed/track/1TRfrlmhlTTnKoCpA6bCCo,Nee Valla O Pilla,0.678,0.949,0.0962,0.4946773639684076,0.0533,Romantic
https://open.spotify.com/embed/track/3ncYxAv0StbBhxZAoIYWJi,Yanthara Lokapu Sundarive,0.73,0.0132,0.0896,0.6364998595198702,0.0327,Cheerful
https://open.spotify.com/embed/track/46SStFjfqKWGAzymQ36eHe,Randali,0.681,0.00974,0.146,0.7079262011051104,0.0363,Cheerful
https://open.spotify.com/embed/track/5dJnVYXfC9DQwcIkS7qgxY,Bulliguvaa,0.526,0.752,0.226,0.5150625917023071,0.0333,Romantic
https://open.spotify.com/embed/track/1qriL63qImdxwjsZH4TUBM,Prema Swaramulalo,0.493,0.552,0.134,0.6338151281490964,0.0409,Chill
https://open.spotify.com/embed/track/6N15m9oDBaQnDtc3dCyjcH,Manasuke,0.828,0.243,0.134,0.7176349389691881,0.053,Cheerful
https://open.spotify.com/embed/track/7zpHwnztMkDtB7U4rLQ2kv,Deivam Raasina Kavitha,0.74,0.675,0.113,0.7002778384790685,0.0704,Chill
https://open.spotify.com/embed/track/2HHvioDASKp0Q6ELYbuArr,Laalijo,0.646,0.876,0.111,0.5051041113851341,0.0297,Romantic
https://open.spotify.com/embed/track/0lZgviKx7b1VydkzIt3v6P,My Twin Brother,0.662,0.261,0.109,0.5101301782536759,0.0837,Cheerful
https://open.spotify.com/embed/track/64izv8ngFLbHMcOr4ebmJh,Kaalam Na Preyasile,0.814,0.00812,0.0722,0.7523491399494273,0.0621,Cheerful
https://open.spotify.com/embed/track/7MUs4SAqrBUZW2slAeB4I4,24 Carat,0.554,0.000447,0.159,0.668342022289514,0.0304,Cheerful
https://open.spotify.com/embed/track/1tmUThxCGDc1nFLoWwU2GQ,Neeli Neeli Aakasam,0.678,0.674,0.0964,0.8139730902506792,0.0866,Chill
https://open.spotify.com/embed/track/76J6P9lIbH1bwWeiKepZEH,Idera Sneham,0.527,0.72,0.104,0.8258046389660664,0.0296,Romantic
https://open.spotify.com/embed/track/3aEp7URsUXWg2Wsae8aU9S,Meeko Dhandam,0.92,0.365,0.0437,0.7268754097337121,0.146,Chill
https://open.spotify.com/embed/track/5S0bTH80nUSGshOKdhnmWi,Amma Nannu Mallee Penchavaa,0.415,0.877,0.106,0.524022102207099,0.0374,Romantic
https://open.spotify.com/embed/track/5JjgnyQcR5S2RNLYmQGEfK,Wah Wah Mere Bava,0.65,0.509,0.0874,0.7436081540910936,0.402,Chill
https://open.spotify.com/embed/track/1Wz1COrADg9nJZoRNWahHE,Cat Body Loki,0.878,0.527,0.161,0.7732026347828803,0.0725,Chill
https://open.spotify.com/embed/track/7biVEJ3FcEP2eiuuQA4XbJ,Come On Girls - The Celebration of Love,0.665,0.336,0.0276,0.8200605625448758,0.292,Chill
https://open.spotify.com/embed/track/1mpqhpRhfO0mlXl0bw2xRJ,A Life Full of Love Theme - Instrumental,0.3,0.911,0.0946,0.7885930134548749,0.0378,Romantic
https://open.spotify.com/embed/track/1gWwGCKyJBwLhYySFJhBS1,Why This Kolaveri Di? - The Soup of Love,0.817,0.548,0.412,0.8412574532513347,0.144,Chill
https://open.spotify.com/embed/track/2jcxhqaqrzyiteCCjALam1,The Rhythm of Love Theme - Theme,0.639,0.353,0.17,0.7557830986794869,0.089,Chill
https://open.spotify.com/embed/track/7ntAK7Do1rb0nUxAWMqiw2,Theme of 3,0.749,0.00701,0.171,0.7555645740330286,0.0427,Cheerful
https://open.spotify.com/embed/track/0Po1KIFhCqTxkFwt8TgF0o,Po Ve Po - Remix - The Scream of Love,0.593,0.0349,0.122,0.765710361190023,0.0662,Cheerful
https://open.spotify.com/embed/track/4Tp8Sl7Bul4D40vAlDvx0C,Neelaa Nannilaa,0.671,0.683,0.0762,0.8016732744357383,0.0335,Chill
https://open.spotify.com/embed/track/08B2cqtM6agAwTtSwit0u5,Mem Vayasuku Vacham,0.865,0.0811,0.19,0.7129210501670152,0.136,Cheerful
https://open.spotify.com/embed/track/45M0C71rbeENf3LtKsPMXO,Kalalu Kane,0.766,0.126,0.11,0.6297568132862986,0.207,Cheerful
https://open.spotify.com/embed/track/1OqMrGpLGS5w13H0ruYpwh,Idhi Rana Rangama,0.86,0.00959,0.0343,0.6629725595479662,0.0418,Cheerful
https://open.spotify.com/embed/track/49eQuKFDVkuaexg3EGTm3B,Theme Music,0.466,0.686,0.124,0.6794555614522525,0.0282,Romantic
https://open.spotify.com/embed/track/0fNv54Bv2TiGkuoBt4OYlW,January Masam,0.801,0.0812,0.243,0.6757094246558237,0.0586,Cheerful
https://open.spotify.com/embed/track/7yLkUwQHmSrlwEYGk5gxF0,Paduchunu Choodaka,0.554,0.498,0.45,0.6342833952486499,0.346,Energetic
https://open.spotify.com/embed/track/31Ke6bPGVVUhX7e7h36Cva,Oh Ringa Ringa,0.855,0.0586,0.206,0.7119845159679082,0.068,Cheerful
https://open.spotify.com/embed/track/75DxgHACVHU50ln1RWnDUx,Amma Amma,0.482,0.618,0.13,0.6542940093029065,0.0373,Romantic
https://open.spotify.com/embed/track/5IIF8Ja9bphOiGD3IcyQGz,Endukanta Joda,0.729,0.557,0.081,0.7066774888396342,0.0421,Chill
https://open.spotify.com/embed/track/0xpgCG4wQH6IN6HSqZNppK,The Rise of Damo - Mandarin,0.532,0.839,0.115,0.6463334686104955,0.0258,Romantic
https://open.spotify.com/embed/track/3dvTtTFzrfbDkQrCx8K9iU,Singilu Singilu,0.647,0.352,0.197,0.7275622014797241,0.311,Chill
https://open.spotify.com/embed/track/21QRo17c0GyOlxKLtfgv4W,90ML Title Song,0.859,0.471,0.235,0.7384572159960042,0.083,Chill
https://open.spotify.com/embed/track/0FDPzUp0wB2AJ9iYWPpT1x,Anukoledhe Anukoledhe,0.728,0.888,0.478,0.6950644647707053,0.028,Romantic
https://open.spotify.com/embed/track/5nvRAS1Cxpbb8w45sOnX1C,Naatho Nuvvunte Chaalu - Okasaari Chusthey,0.768,0.5,0.08,0.6835138763150502,0.0649,Chill
https://open.spotify.com/embed/track/6h7R7h91EZRCLpP17hG5w1,Vandella Life Lona,0.836,0.341,0.448,0.6861049542659133,0.0945,Energetic
https://open.spotify.com/embed/track/0HVQcmWmKMFgogrI7OYATE,Vellipothundhe Vellipothundhe,0.7,0.676,0.695,0.6839509256079669,0.0418,Energetic
https://open.spotify.com/embed/track/4NTz0Z4I6QIa0CCLEAmNqN,Yinipinchukoru Yinipinchukoru,0.725,0.646,0.152,0.764711391377642,0.531,Chill
https://open.spotify.com/embed/track/1MOQFF9vwwsUk8bcynUogZ,Singilu Singilu DJ Song,0.837,0.168,0.87,0.766990291262136,0.0697,Energetic
https://open.spotify.com/embed/track/7o0N54YY9fqbrdXlgnM6La,Yinipinchukoru DJ Song,0.608,0.49,0.275,0.8787188212156215,0.251,Chill
https://open.spotify.com/embed/track/3QRE6gErJeCU906HRNH5im,O Maanavaa,0.321,0.63,0.0956,0.5525551774732308,0.0305,Romantic
https://open.spotify.com/embed/track/6hxLpI3TkERvRJDGqJZrUv,Navi Naveename,0.664,0.0221,0.0751,0.7058970436737115,0.0479,Cheerful
https://open.spotify.com/embed/track/4UjTuOCEzzFJokq79AyGWY,Sofia,0.335,0.502,0.0824,0.6154590578465958,0.0354,Romantic
https://open.spotify.com/embed/track/1tEUxkRg7kqoPLSci6Wjqo,Jola Jola,0.525,0.152,0.0705,0.7087066462710331,0.061,Cheerful
https://open.spotify.com/embed/track/3XzkPn3HtBsM7wSxqLVr8S,Jwalamukhi,0.433,0.114,0.11,0.681266194237193,0.0341,Cheerful
https://open.spotify.com/embed/track/0yQY1KOCiK2Gvae1LojiYB,Choosa Maaye Ilaa,0.463,0.903,0.109,0.662067243155496,0.0314,Romantic
https://open.spotify.com/embed/track/1MYM90JGApVMQaENXJcPhJ,Nee Choope Naaku,0.483,0.814,0.681,0.6644710142665377,0.0331,Romantic
https://open.spotify.com/embed/track/6WVeEho4SUj55C4jJOeVax,Chal Hat Be,0.797,0.24,0.34,0.6706833577872819,0.243,Energetic
https://open.spotify.com/embed/track/1fl1B8sUmJEtOcEmawoQzz,Jwalamukhi - Reprise,0.476,0.112,0.108,0.6258545874566853,0.0323,Cheerful
https://open.spotify.com/embed/track/5D8bXos6z9wWeJb7XZ2WUw,The Oracle,0.361,0.958,0.0857,0.4646458339837044,0.0318,Romantic
https://open.spotify.com/embed/track/7cGmdzeYLWXmYtbvBa8r5i,Poova Mallee Pooseva,0.696,0.266,0.168,0.6393406799238287,0.0396,Cheerful
https://open.spotify.com/embed/track/6PYYZEWId5J3Kr5Y6TK8bh,Aakaasha Thaaralatho,0.341,0.912,0.124,0.6197983329691256,0.034,Romantic
https://open.spotify.com/embed/track/59TEx7h1w6BjbfcTjHmN5c,Sai Shirdi Sai,0.5,0.711,0.304,0.6487684575281741,0.0333,Romantic
https://open.spotify.com/embed/track/5Tz3UatxDVGRVT320u7nyK,The Voice Without Words,0.198,0.937,0.343,0.3327193831361409,0.0431,Romantic
https://open.spotify.com/embed/track/4H5Ou122Rb6hxWza3ecyX3,Single Kingulam,0.793,0.208,0.167,0.8060125495582682,0.136,Cheerful
https://open.spotify.com/embed/track/4JeYFuH445hJ5cSbJMhmIW,Amigo,0.609,0.19,0.478,0.7404863734274031,0.0447,Energetic
https://open.spotify.com/embed/track/4tsvA3woKWRou3hP9ijO80,Veedhikoka Jaathi,0.683,0.62,0.135,0.7618705709736835,0.162,Chill
https://open.spotify.com/embed/track/0vbKe7c93GfSA7dH1hMw0w,Telavaarutunte,0.687,0.399,0.336,0.8048574907127026,0.084,Energetic
https://open.spotify.com/embed/track/44JprBgHn6i3J4YQ2gysOn,Seatu siragadha,0.644,0.19,0.242,0.8091967658352326,0.289,Cheerful
https://open.spotify.com/embed/track/4rdN1XDgSQyumVGNVM1oyR,Puttibhoomi,0.695,0.711,0.113,0.7108918927356165,0.0498,Chill
https://open.spotify.com/embed/track/4Z3sfzRl8iTb10skxepDeg,Poratamey,0.481,0.589,0.141,0.8244934910873164,0.0376,Chill
https://open.spotify.com/embed/track/1zPyKGzLSyhHym4ZCgMJec,Charitraney likhinchara,0.712,0.246,0.21,0.6798301751318953,0.0727,Cheerful
https://open.spotify.com/embed/track/4nh7iWC9MVSFHZIyY2lHnm,Yaa Yaa,0.416,0.448,0.17,0.6645334498798116,0.0684,Chill
https://open.spotify.com/embed/track/2x3Plafnj7QE5VU3mFI7f7,Rang de,0.904,0.153,0.09,0.6983111166609435,0.0493,Cheerful
https://open.spotify.com/embed/track/5dgaQAa3bzYs3A3x1dolRI,Anasuya Kosam,0.808,0.273,0.156,0.7094558736303188,0.0645,Cheerful
https://open.spotify.com/embed/track/38DCpu247YGpYmi48uvQiA,Mummy Returns,0.774,0.262,0.205,0.7452626978428496,0.0542,Cheerful
https://open.spotify.com/embed/track/6ycK6Nj3hDcBXY4iTqmmBB,Aadavallu Meeku Joharlu - Title Song,0.57,0.28,0.186,0.7217556894452596,0.442,Cheerful
https://open.spotify.com/embed/track/79Us5t6DsqordQBqqRn9fM,Oh My Aadhya,0.825,0.0553,0.0555,0.7202884525333251,0.0456,Cheerful
https://open.spotify.com/embed/track/6yVsQa3AWPtOTKhtmuaIHJ,Awesome,0.716,0.351,0.0853,0.603783598164393,0.0366,Chill
https://open.spotify.com/embed/track/6NJpMKevd1GXybJHmo7FPn,Mangalyam,0.767,0.191,0.127,0.7633690256922551,0.126,Cheerful
https://open.spotify.com/embed/track/7jv8mWZN8kr0R2oR1O5wJh,Kalaga Kalaga,0.694,0.335,0.224,0.7039303218555865,0.0405,Chill
https://open.spotify.com/embed/track/6vjrTsv6IwT3izgimmz7eT,Manasa Manninchavamma,0.793,0.0814,0.127,0.7735148128492494,0.0541,Cheerful
https://open.spotify.com/embed/track/5IxGXNiEjLS7GQfoxUASGv,O Baby O Baby,0.769,0.00847,0.0988,0.7485405675397246,0.0419,Cheerful
https://open.spotify.com/embed/track/1L4eCmdfTlfHw3f7lxtYqN,Ayyo Rama,0.825,0.0572,0.46,0.734180376486748,0.15,Energetic
https://open.spotify.com/embed/track/5682Prsq2ioDaCuq2vvuLM,Sunnunda,0.604,0.165,0.172,0.7370836325039803,0.414,Cheerful
https://open.spotify.com/embed/track/1Z1SBXbP3rfywbxpFmofIk,Chiki Chiki Bum,0.797,0.0427,0.0617,0.7612149970343085,0.0954,Cheerful
https://open.spotify.com/embed/track/0znfygYH1EVeR9udOvZ9FO,Pattu Okato Sari,0.926,0.0139,0.0616,0.7263447070208847,0.0723,Cheerful
https://open.spotify.com/embed/track/0yD3Id2zlQ6wUbCpYIgTan,Aadikeshava Glimpse,0.417,0.00526,0.458,0.6709643180470141,0.113,Energetic
https://open.spotify.com/embed/track/6iLBfDlFJAFuQjXotwTlCW,Sittharala Sithravathi,0.831,0.278,0.142,0.7035557081759437,0.143,Cheerful
https://open.spotify.com/embed/track/6JWbTmnyAwFMtBQCvRUHIi,Hey Bujji Bangaram,0.788,0.198,0.141,0.6360003746136796,0.0453,Cheerful
https://open.spotify.com/embed/track/5wyQl8yff1G4vCeIA6VTXc,Leelammo,0.581,0.0031,0.658,0.5933568507476665,0.0757,Energetic
https://open.spotify.com/embed/track/1FBOltrrJpUlI1s4gG3sYZ,"Aadu Macha (From ""Eagle"")",0.719,0.166,0.0509,0.7817563138013924,0.231,Cheerful
https://open.spotify.com/embed/track/7APmNZp8tP4REdA6uXsAhl,"Gallanthe (From ""Eagle"")",0.523,0.187,0.215,0.6841070146411513,0.0804,Cheerful
https://open.spotify.com/embed/track/2EWMmRUZlIdvoaq0QNlS1C,"Eagle’s On His Way (From ""Eagle"")",0.73,0.175,0.405,0.7865950738301128,0.0791,Energetic
https://open.spotify.com/embed/track/683lxlFnNtkf85QOF69U0K,"Garudam (From ""Eagle"")",0.277,0.235,0.0607,0.7150750788249619,0.0413,Cheerful
https://open.spotify.com/embed/track/2GIKjy4kE9eJh3sNFxzp32,"Hey Garuda (From ""Eagle"")",0.729,0.029,0.09,0.7744513470483565,0.091,Cheerful
https://open.spotify.com/embed/track/0F6mPBgQOnlXdeqyuXwrz5,Sitar Song,0.719,0.345,0.047,0.7040239752754972,0.035,Chill
https://open.spotify.com/embed/track/6Q7DYb0ruUAN3zyCSO3t0y,Reppal Dappul,0.335,0.0905,0.297,0.803078075734399,0.135,Energetic
https://open.spotify.com/embed/track/5jqkkiHOgYrKN9elaMOM7O,Jikki,0.758,0.685,0.286,0.7406736802672245,0.0352,Chill
https://open.spotify.com/embed/track/1dD0jBpC8GPjg8a6KcYzb4,Nallanchu Thellacheera,0.496,0.115,0.0564,0.7853463615646367,0.153,Cheerful
https://open.spotify.com/embed/track/16B2WV4fcZM9QW9QkM9R36,Ravanasura Anthem,0.612,0.00822,0.154,0.9019760871601163,0.131,Cheerful
https://open.spotify.com/embed/track/6TUiqKyPipXdpMCYcX3hnP,Pyaar Lona Paagal,0.705,0.519,0.663,0.9015390378671996,0.144,Energetic
https://open.spotify.com/embed/track/3aFVKHcMRWfc2Ly2s8IevF,Dikka Dishum,0.813,0.113,0.0964,0.8410077107982394,0.0689,Cheerful
https://open.spotify.com/embed/track/2ZE36lZJ6AkpdjLkaYc0L3,Ravanasura Theme,0.478,0.0747,0.128,0.7884369244216903,0.0749,Cheerful
https://open.spotify.com/embed/track/6As1dIz4o6CfpylLkHPViL,Aagadu,0.725,0.324,0.262,0.7834420753597854,0.0539,Chill
https://open.spotify.com/embed/track/66b07iRQinqwVeJ9BuA6KN,Aaja Saroja,0.687,0.566,0.138,0.7826616301938627,0.0693,Chill
https://open.spotify.com/embed/track/3WxMbOKzpJruNEVdXzPe9y,Bhel Poori,0.798,0.649,0.637,0.842162769643805,0.238,Energetic
https://open.spotify.com/embed/track/1aWNYnkUzUw1Jb8hf31Dle,Junction Lo,0.708,0.305,0.246,0.8027346798613931,0.321,Cheerful
https://open.spotify.com/embed/track/5lg3OQJLI4pkb6sVQhBixW,Naari Naari,0.802,0.444,0.249,0.7868135984765712,0.0412,Chill
https://open.spotify.com/embed/track/7K02q2XBpwarLAFCD7p7rT,Theme Of Aagadu,0.75,0.152,0.143,0.731901476602254,0.0904,Cheerful
https://open.spotify.com/embed/track/5XIDz8VUT0bIIQdT7QspoG,Devatalaaraa,0.749,0.61,0.328,0.7681141323010647,0.0629,Chill
https://open.spotify.com/embed/track/0Q3uwiCHJb5ln1HgYyBNcV,Pandiri Vesina,0.606,0.472,0.39,0.7823806699341306,0.0577,Energetic
https://open.spotify.com/embed/track/2aAKQm0UDcCStli7VteRye,Hai Hai Naayakaa,0.752,0.316,0.194,0.7718914869041302,0.0725,Cheerful
https://open.spotify.com/embed/track/2SIi3fFASt8d2whqYCKRWA,Manasa,0.703,0.873,0.0896,0.7783535728779698,0.0345,Romantic
https://open.spotify.com/embed/track/6tDs5JOLlkIGU3kpLzJSwZ,Yelaloye,0.826,0.144,0.208,0.7878125682889522,0.284,Cheerful
https://open.spotify.com/embed/track/40WP8w0xUyOrCW6bhvQZ1I,Sri Rasthu Subhamastu,0.47,0.193,0.0983,0.7712671307713922,0.266,Cheerful
https://open.spotify.com/embed/track/1bzwVRfUKN68sst3bDk0Jj,Nee Manasulo Maata,0.824,0.471,0.128,0.7781662660381483,0.0463,Chill
https://open.spotify.com/embed/track/1iAvTpFW46FwJNFwfg98u6,Minsare Minsare,0.882,0.342,0.122,0.7936502981300535,0.0412,Chill
https://open.spotify.com/embed/track/4yYISS3KgUjHLZ4UvImr8B,Maha Theme (Telugu),0.572,0.115,0.176,0.6895076951893361,0.101,Cheerful
https://open.spotify.com/embed/track/0VnEZ9XMrhMu8OCDnRBoEL,Kaatuka Kanule,0.693,0.434,0.35,0.7210064620859739,0.236,Energetic
https://open.spotify.com/embed/track/65kZWtdqyQtpK4g5DZ08Z9,Sithramaina Bhoomi,0.891,0.448,0.0417,0.6179564823775482,0.375,Chill
https://open.spotify.com/embed/track/4AU0ys2rcxhQrKcyHuwU3y,Sakhiyae,0.308,0.749,0.328,0.6293509818000188,0.0319,Romantic
https://open.spotify.com/embed/track/4kC3NftUjxX1NgD8fG262Y,Aakaasam Nee Haddhu Ra,0.741,0.0917,0.16,0.611088564917429,0.0467,Cheerful
https://open.spotify.com/embed/track/2pFhxxlCyyJsYgdRSsddYC,Okka Nimisham,0.301,0.429,0.0791,0.628320794181001,0.0345,Chill
https://open.spotify.com/embed/track/12u5sqh5gjo7RWjhfbYmma,Horu Gali,0.931,0.358,0.0555,0.5489963475166236,0.307,Chill
https://open.spotify.com/embed/track/6Yf8BIpcFXuJxq3HVIfTWZ,Go Lets Go,0.767,0.0893,0.451,0.8269909156182689,0.0927,Energetic
https://open.spotify.com/embed/track/5yT8OgIRMNQqTH9I6xtf7t,Niluvetthuga Nene Neevuga,0.64,0.328,0.553,0.687572191177848,0.0729,Energetic
https://open.spotify.com/embed/track/46ri2S9qffSeipb4WAPNyt,Anaghaa Anaghaa (Sri Krishna),0.749,0.189,0.15,0.7601535916086537,0.0532,Cheerful
https://open.spotify.com/embed/track/1ff5RG4A5kxjNwnjBBg6DY,Pranam Paravana,0.663,0.503,0.116,0.7681765679143385,0.026,Chill
https://open.spotify.com/embed/track/4oT95qycWcJxMp7udHEgxu,Virigina Aakasanni,0.649,0.493,0.111,0.6951893359972529,0.0346,Chill
https://open.spotify.com/embed/track/4K1m99FiwgzCgbdFu7gc0G,Aakatayi,0.828,0.213,0.0581,0.866980925920145,0.0496,Cheerful
https://open.spotify.com/embed/track/2TtiR1CF7Xqo8h5UShFYha,Anaghaa Anaghaa (Ramajogaiah Sastry),0.739,0.384,0.423,0.7788530577841603,0.0401,Energetic
https://open.spotify.com/embed/track/6EUAsOHsqmYkRjTnvDCbyh,Swathi Chinuku,0.53,0.839,0.515,0.7363656229513315,0.0983,Romantic
https://open.spotify.com/embed/track/4Vzmv9KDSYKkl6ht7mWxu7,Abba Dheeni,0.746,0.864,0.0721,0.7515686947835047,0.0956,Romantic
https://open.spotify.com/embed/track/3PTBNYUbZFGhcfSPDtHsJO,Eppudu Eppudu,0.818,0.729,0.349,0.7470421128211532,0.072,Chill
https://open.spotify.com/embed/track/2Ss0XwwF84Kwy9vdtbYSxF,Gundelo Thaketa,0.741,0.624,0.215,0.7389254830955577,0.105,Chill
https://open.spotify.com/embed/track/2Y2E6GkaWBDt81KeUOB9Se,Priyathama,0.721,0.733,0.0562,0.784565916398714,0.159,Chill
https://open.spotify.com/embed/track/1ltPnnK2u7aQrFnA9oTWwy,Kalise Prathi,0.712,0.762,0.286,0.7652108762838324,0.0332,Romantic
https://open.spotify.com/embed/track/72tS7yyC3a9yoK2jcMqKNs,Aaru Ruthuvulu,0.654,0.791,0.576,0.7354603065588613,0.114,Romantic
https://open.spotify.com/embed/track/0CysaLqiN5KIsql7t3UP2z,Aavesamantha,0.814,0.547,0.133,0.7558767520993976,0.0333,Chill
https://open.spotify.com/embed/track/0ssjVq1jMpN3qIMIyet8kg,Aavedhana,0.715,0.864,0.115,0.8194986420254115,0.335,Romantic
https://open.spotify.com/embed/track/6ChpkEs0rG9kudgxGaNwN7,Okkadai Ravadam,0.307,0.59,0.101,0.7322760902818969,0.054,Romantic
https://open.spotify.com/embed/track/3PsLHZga9NcMKJty2jYqgs,Gundepai Kannullu,0.7,0.466,0.229,0.7644928667311837,0.167,Chill
https://open.spotify.com/embed/track/3XylItIf1YVgqjkORc3PLr,Good Morning - Instrumental,0.691,0.0682,0.0477,0.7219742140917179,0.0512,Cheerful
